date,campaign_name,cost,purchases,conv_value
2026-07-12,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,12.87,null,null
2026-07-12,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,22.66,3,240
2026-07-12,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,30.63,1,105
2026-07-12,ASUC-(NEW)-PERF-RTG-WARM-ROW,50.16,2,185
2026-07-12,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7.79,null,null
2026-07-12,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.47,null,null
2026-07-12,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,8.66,null,null
2026-07-12,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.59,null,null
2026-07-12,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.25,null,null
2026-07-12,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6.03,1,78.71
2026-07-12,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,112.12,4,344.41
2026-07-12,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,187.36,7,854.78
2026-07-13,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,440.78,21,1829.67
2026-07-13,ASUC-(ALL)-PERF-KIDS-INTER,517.55,29,2345.51
2026-07-13,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,288.66,23,1640.39
2026-07-13,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,103.94,6,567.18
2026-07-13,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,106.15,2,185.13
2026-07-13,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,213.03,7,333.5
2026-07-13,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,292.16,16,1189
2026-07-13,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,180.27,10,652.49
2026-07-13,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,314.03,21,1284.41
2026-07-13,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,276.36,6,435.34
2026-07-13,ASUC-(HISTO)-UK-(UK)-PERF-RTG,243.26,8,607.83
2026-07-13,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,150.78,1,52.75
2026-07-13,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,178.5,1,65.45
2026-07-13,ASUC-(HISTO)-US-(US)-PERF-RTG,312.91,15,1282.27
2026-07-13,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6.71,null,null
2026-07-13,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,12.95,2,221.02
2026-07-13,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,39.27,3,211
2026-07-13,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,35.02,3,205
2026-07-13,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,97.82,1,70
2026-07-13,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,51.54,2,147.6
2026-07-13,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,25.23,1,54.13
2026-07-13,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,30.77,1,84.49
2026-07-13,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,71.58,2,112
2026-07-13,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,77.27,7,465
2026-07-13,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,46.73,null,null
2026-07-13,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,56.81,4,316
2026-07-13,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,116.8,3,190.5
2026-07-13,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,117.92,12,780.22
2026-07-13,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.76,null,null
2026-07-13,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,10.26,null,null
2026-07-13,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,10.06,2,175.2
2026-07-13,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.94,1,45.14
2026-07-13,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,13.8,null,null
2026-07-13,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,23.42,2,142.8
2026-07-13,ASUC-(NEW)-PERF-RTG-WARM-ROW,46.47,2,142.93
2026-07-13,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,5.92,null,null
2026-07-13,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.83,null,null
2026-07-13,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.96,2,75
2026-07-13,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.74,3,265.5
2026-07-13,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.55,2,143.68
2026-07-13,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6.03,null,null
2026-07-13,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,93.69,2,146.74
2026-07-13,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,161.53,8,803.78
2026-07-14,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,428.71,19,1392.7
2026-07-14,ASUC-(ALL)-PERF-KIDS-INTER,519.2,41,2668.44
2026-07-14,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,278.89,29,2321.36
2026-07-14,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,100.92,8,552.85
2026-07-14,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,129.42,1,55
2026-07-14,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,269.97,3,426.72
2026-07-14,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,289.24,10,638.14
2026-07-14,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,176.98,10,531.1
2026-07-14,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,313.95,20,1642.7
2026-07-14,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,287.83,5,231.62
2026-07-14,ASUC-(HISTO)-UK-(UK)-PERF-RTG,254.92,12,1089.5
2026-07-14,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,181.52,3,190.79
2026-07-14,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,169,2,125.48
2026-07-14,ASUC-(HISTO)-US-(US)-PERF-RTG,304.87,12,734.16
2026-07-14,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6.5,null,null
2026-07-14,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,14.31,null,null
2026-07-14,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,38.5,1,75.5
2026-07-14,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,35.36,5,247.5
2026-07-14,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,94.78,3,184
2026-07-14,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,53.9,6,454.11
2026-07-14,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,24.21,1,92.78
2026-07-14,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,34.93,1,62.22
2026-07-14,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,64.91,7,428.2
2026-07-14,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,74.92,9,527
2026-07-14,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,48.31,null,null
2026-07-14,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,56.74,3,200.5
2026-07-14,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,117.51,4,330.49
2026-07-14,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,116.45,8,469.82
2026-07-14,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.64,1,67.34
2026-07-14,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.71,null,null
2026-07-14,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11.18,null,null
2026-07-14,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.21,1,55.59
2026-07-14,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15.73,null,null
2026-07-14,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,24.62,1,33.5
2026-07-14,ASUC-(NEW)-PERF-RTG-WARM-ROW,44.2,2,173.64
2026-07-14,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.51,null,null
2026-07-14,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.67,null,null
2026-07-14,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.39,null,null
2026-07-14,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.88,2,135.5
2026-07-14,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.53,null,null
2026-07-14,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5.77,null,null
2026-07-14,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,97.09,null,null
2026-07-14,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,164.17,7,676.64
2026-07-15,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,441.75,22,1676.59
2026-07-15,ASUC-(ALL)-PERF-KIDS-INTER,533.02,43,2514.35
2026-07-15,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,272.75,15,1054.32
2026-07-15,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,99.41,13,1052.41
2026-07-15,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,111.17,3,261.36
2026-07-15,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,241.46,6,291.47
2026-07-15,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,284.96,19,1333.9
2026-07-15,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,182.26,4,227.02
2026-07-15,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,296.18,16,1060.38
2026-07-15,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,294.69,6,466.14
2026-07-15,ASUC-(HISTO)-UK-(UK)-PERF-RTG,245.26,10,917.44
2026-07-15,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,165.92,4,238.65
2026-07-15,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,162.02,2,104.11
2026-07-15,ASUC-(HISTO)-US-(US)-PERF-RTG,295.37,12,1173.68
2026-07-15,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,5.23,null,null
2026-07-15,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13.66,1,93.45
2026-07-15,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,37.88,2,76
2026-07-15,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,33.17,2,230
2026-07-15,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,101.52,1,100
2026-07-15,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,53.94,3,276
2026-07-15,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,23.23,null,null
2026-07-15,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,32.77,3,245.58
2026-07-15,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,64.65,3,164
2026-07-15,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,74.12,15,1170
2026-07-15,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,48.11,null,null
2026-07-15,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,55.33,4,265.5
2026-07-15,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,127.7,6,351.71
2026-07-15,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,112.52,10,724.32
2026-07-15,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,8.31,null,null
2026-07-15,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.12,1,140.22
2026-07-15,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,10.6,null,null
2026-07-15,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.64,3,213.41
2026-07-15,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,16.28,null,null
2026-07-15,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,22.16,null,null
2026-07-15,ASUC-(NEW)-PERF-RTG-WARM-ROW,41.81,1,90
2026-07-15,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.78,null,null
2026-07-15,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.53,null,null
2026-07-15,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,6.36,null,null
2026-07-15,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.72,null,null
2026-07-15,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.91,null,null
2026-07-15,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5.95,1,63.82
2026-07-15,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,95.91,1,60
2026-07-15,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,161.17,4,457.14
2026-07-16,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,463.33,32,2335.86
2026-07-16,ASUC-(ALL)-PERF-KIDS-INTER,560.93,35,2401.19
2026-07-16,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,294.08,27,1857.29
2026-07-16,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,99.09,9,676.99
2026-07-16,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,112.88,8,349.76
2026-07-16,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,251.53,7,397.5
2026-07-16,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,286.18,16,1462.07
2026-07-16,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,194.87,3,206
2026-07-16,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,310.84,18,1370.49
2026-07-16,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,311.34,11,795.22
2026-07-16,ASUC-(HISTO)-UK-(UK)-PERF-RTG,243.46,12,828.75
2026-07-16,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,157.08,3,179.54
2026-07-16,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,164.05,1,113.75
2026-07-16,ASUC-(HISTO)-US-(US)-PERF-RTG,312.48,7,522.08
2026-07-16,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,5.66,1,95.28
2026-07-16,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,14.84,1,120.94
2026-07-16,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,46.91,2,140
2026-07-16,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,35.4,1,75.5
2026-07-16,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,118.45,3,186.5
2026-07-16,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,55.34,2,105.5
2026-07-16,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,24.62,null,null
2026-07-16,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,33.47,1,73.78
2026-07-16,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,76.79,4,284
2026-07-16,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,76.99,12,764
2026-07-16,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,60.36,null,null
2026-07-16,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,61.66,1,83.3
2026-07-16,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,142.47,9,635.23
2026-07-16,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,116.91,7,536.32
2026-07-16,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,8.26,null,null
2026-07-16,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.6,1,170.28
2026-07-16,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11.87,null,null
2026-07-16,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.66,null,null
2026-07-16,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,19.26,1,null
2026-07-16,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,27.38,2,131
2026-07-16,ASUC-(NEW)-PERF-RTG-WARM-ROW,44.47,3,280.82
2026-07-16,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7.96,null,null
2026-07-16,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.71,null,null
2026-07-16,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.99,null,null
2026-07-16,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.51,null,null
2026-07-16,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,8.27,null,null
2026-07-16,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6.26,null,null
2026-07-16,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,98.08,2,214.45
2026-07-16,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,159.4,7,588.49
2026-07-17,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,463.32,21,1667.5
2026-07-17,ASUC-(ALL)-PERF-KIDS-INTER,581.04,43,3064.59
2026-07-17,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,303.33,26,2018.97
2026-07-17,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,103.05,7,398.26
2026-07-17,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,121.63,3,130.5
2026-07-17,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,236.1,6,497.61
2026-07-17,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,292.54,13,749.32
2026-07-17,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,183.64,3,126
2026-07-17,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,312.42,20,1313.49
2026-07-17,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,290.55,8,456.77
2026-07-17,ASUC-(HISTO)-UK-(UK)-PERF-RTG,244.88,7,503.91
2026-07-17,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,175.54,1,61.74
2026-07-17,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,174.14,2,299.39
2026-07-17,ASUC-(HISTO)-US-(US)-PERF-RTG,313.77,7,664.42
2026-07-17,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6.24,null,null
2026-07-17,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,15.08,2,144.07
2026-07-17,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,32.75,2,85.5
2026-07-17,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,32.35,3,215.5
2026-07-17,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,87,5,499.5
2026-07-17,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,52.58,5,331
2026-07-17,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,22.63,null,null
2026-07-17,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,33.94,null,null
2026-07-17,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,68.98,4,342
2026-07-17,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,78.41,6,512
2026-07-17,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,42.65,2,155.5
2026-07-17,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,56.55,1,44
2026-07-17,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,114.02,4,284.03
2026-07-17,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,117.65,6,302
2026-07-17,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,6.9,null,null
2026-07-17,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.88,2,204.79
2026-07-17,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,9.26,null,null
2026-07-17,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.06,null,null
2026-07-17,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15,1,33.5
2026-07-17,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,21.83,null,null
2026-07-17,ASUC-(NEW)-PERF-RTG-WARM-ROW,42.93,2,167.81
2026-07-17,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.17,null,null
2026-07-17,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.15,null,null
2026-07-17,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,6.64,null,null
2026-07-17,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.18,null,null
2026-07-17,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,4.85,null,null
2026-07-17,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5.48,null,null
2026-07-17,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,95.37,5,439.43
2026-07-17,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,168.04,9,1034.94
2026-07-18,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,542.89,20,2078.98
2026-07-18,ASUC-(ALL)-PERF-KIDS-INTER,683.36,36,2870.1
2026-07-18,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,333.93,23,1572.49
2026-07-18,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,111.06,9,664.7
2026-07-18,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,134.8,7,497.96
2026-07-18,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,250.49,9,952.29
2026-07-18,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,303.9,12,690.64
2026-07-18,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,190.58,8,421.99
2026-07-18,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,318.83,27,1702.96
2026-07-18,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,292.95,5,412.83
2026-07-18,ASUC-(HISTO)-UK-(UK)-PERF-RTG,240.9,7,461.05
2026-07-18,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,172.36,3,239.91
2026-07-18,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,168.37,3,309.61
2026-07-18,ASUC-(HISTO)-US-(US)-PERF-RTG,331.49,9,701.77
2026-07-18,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,4.35,null,null
2026-07-18,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,11.86,1,82.97
2026-07-18,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,36.83,2,111
2026-07-18,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,36.82,1,100
2026-07-18,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,92.26,3,233.11
2026-07-18,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,56.4,4,295.5
2026-07-18,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,24.09,null,null
2026-07-18,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,38.67,2,211.79
2026-07-18,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,73.94,2,92
2026-07-18,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,82.77,11,843.55
2026-07-18,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,44.96,1,80
2026-07-18,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,60.4,3,135.5
2026-07-18,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,117.66,4,296
2026-07-18,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,121.27,7,557.5
2026-07-18,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.02,null,null
2026-07-18,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.54,1,66.95
2026-07-18,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11.15,null,null
2026-07-18,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,8.93,1,47.52
2026-07-18,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15.52,1,45.5
2026-07-18,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,24.41,2,128.5
2026-07-18,ASUC-(NEW)-PERF-RTG-WARM-ROW,44.17,2,177.93
2026-07-18,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7.13,null,null
2026-07-18,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.03,null,null
2026-07-18,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,6.88,null,null
2026-07-18,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.76,null,null
2026-07-18,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.16,null,null
2026-07-18,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6.4,1,64.96
2026-07-18,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,103.48,4,297.69
2026-07-18,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,176.31,6,667.52
2026-07-19,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,487.87,33,3331.04
2026-07-19,ASUC-(ALL)-PERF-KIDS-INTER,598.02,48,3115.08
2026-07-19,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,304.59,28,2318.38
2026-07-19,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,110.79,6,451.5
2026-07-19,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,130.38,5,380.5
2026-07-19,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,264.31,7,635.4
2026-07-19,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,293.23,7,716.71
2026-07-19,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,194.49,3,231.99
2026-07-19,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,319.8,17,1215.24
2026-07-19,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,300,7,611.6
2026-07-19,ASUC-(HISTO)-UK-(UK)-PERF-RTG,240.11,16,1412.64
2026-07-19,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,161.54,1,93.54
2026-07-19,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,171.82,3,181.21
